gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
32.27,10.314,43.86,0.926,1.52,0.518,0.673,0.19,0.663,1.519,0.234,17.704,59.171,17.745,0.0,0.799,0.431,0.066,bus
25.434,5.76,42.091,1.069,2.416,0.494,0.554,0.548,1.094,2.931,0.214,15.81,36.091,17.029,0.0,0.942,0.534,0.234,bus
16.675,15.208,35.552,0.737,1.404,0.515,0.342,0.162,0.492,1.601,0.261,9.326,57.625,13.397,0.0,0.91,0.374,0.649,bus
23.387,8.302,36.713,0.729,3.655,0.44,0.666,0.329,0.497,1.389,0.136,16.425,27.922,14.697,0.0,0.874,0.376,0.823,bus
18.234,15.673,29.96,1.102,4.679,0.505,0.386,0.233,0.971,1.936,0.265,13.233,53.704,18.721,0.0,0.865,0.363,0.447,bus
16.955,9.971,29.12,1.124,3.0,0.271,0.44,0.432,0.532,1.731,0.187,9.266,21.83,6.937,0.0,0.797,0.545,0.849,bus
14.241,13.397,23.573,1.453,3.643,0.34,0.453,0.228,0.479,1.677,0.158,11.172,28.221,21.438,0.0,0.732,0.303,0.768,bus
29.895,10.92,39.433,0.971,4.082,0.401,0.805,0.368,0.577,1.964,0.207,16.068,19.505,6.834,0.0,0.952,0.516,0.382,bus
29.033,4.569,38.32,1.027,4.885,0.334,0.416,0.286,0.457,1.735,0.115,5.256,39.907,17.047,0.0,0.926,0.346,0.253,bus
26.874,15.686,39.611,0.659,1.03,0.267,0.74,0.4,1.035,1.662,0.066,5.96,21.666,7.856,0.0,0.738,0.421,0.286,bus
35.633,4.548,50.09,1.225,3.041,0.399,0.576,0.377,1.004,2.833,0.297,7.229,15.929,14.538,0.0,0.911,0.258,0.046,bus
26.156,8.408,43.771,1.697,1.792,0.281,0.541,0.432,0.876,2.67,0.02,15.048,52.106,16.088,0.0,0.775,0.316,0.622,bus
26.913,11.557,40.449,1.4,2.211,0.481,0.879,0.321,0.815,1.715,0.154,16.44,12.649,10.947,0.0,0.896,0.334,0.816,bus
32.608,12.211,44.939,1.089,1.814,0.423,0.627,0.188,0.417,2.216,0.007,8.261,31.584,9.134,0.0,0.976,0.439,0.014,bus
33.158,7.541,44.668,1.295,4.228,0.45,0.717,0.178,1.096,2.481,0.074,16.326,48.455,9.353,0.0,0.8,0.455,0.275,bus
28.171,7.292,36.762,1.736,4.384,0.529,0.749,0.207,0.437,1.646,0.245,5.301,57.796,6.563,0.0,0.701,0.276,0.352,bus
19.445,14.808,36.724,0.959,3.431,0.457,0.636,0.281,1.005,2.895,0.185,16.489,41.812,21.687,0.0,0.734,0.455,0.221,bus
33.182,15.872,50.517,0.815,3.945,0.366,0.496,0.228,0.816,2.585,0.109,15.652,27.385,6.899,0.0,0.952,0.321,0.75,bus
14.595,12.862,28.837,1.044,2.772,0.427,0.366,0.231,0.822,1.65,0.165,8.352,15.244,18.671,0.0,0.802,0.52,0.709,bus
32.945,9.067,47.331,0.667,4.046,0.366,0.637,0.194,1.003,1.382,0.119,4.88,16.103,10.779,0.0,0.736,0.467,0.364,bus
19.813,9.965,33.451,0.649,4.77,0.423,0.736,0.437,0.98,2.631,0.169,9.288,38.849,19.363,0.0,0.726,0.307,0.592,bus
20.439,12.813,31.818,0.865,2.411,0.496,0.54,0.207,0.65,2.395,0.23,11.368,28.472,12.501,0.0,0.902,0.433,0.743,bus
31.471,13.095,42.725,0.743,4.686,0.495,0.713,0.35,0.951,2.02,0.014,5.356,17.745,13.921,0.0,0.8,0.538,0.473,bus
23.367,8.428,34.661,0.836,4.532,0.439,0.592,0.104,0.846,2.373,0.244,16.589,50.84,16.31,0.0,0.845,0.35,0.724,bus
19.086,9.941,28.545,1.678,4.288,0.305,0.803,0.502,0.46,2.193,0.259,11.963,57.372,17.733,0.0,0.97,0.546,0.546,bus
25.279,4.945,33.911,0.919,1.688,0.584,0.496,0.574,1.034,1.669,0.241,4.958,25.984,13.643,0.0,0.927,0.456,0.296,bus
34.679,12.857,45.861,1.634,4.007,0.395,0.392,0.199,0.41,3.118,0.227,9.82,12.528,14.683,0.0,0.811,0.39,0.51,bus
28.33,7.441,36.776,1.101,1.367,0.287,0.342,0.569,0.601,1.965,0.129,10.671,38.629,12.224,0.0,0.847,0.442,0.743,bus
35.049,14.148,49.075,1.316,3.595,0.503,0.845,0.187,0.935,3.309,0.069,14.563,28.439,10.259,0.0,0.794,0.315,0.774,bus
28.04,14.829,45.382,0.917,2.395,0.263,0.836,0.201,0.933,1.295,0.025,4.729,45.429,12.345,0.0,0.768,0.324,0.272,bus
21.53,8.096,31.642,1.518,1.938,0.336,0.867,0.293,0.646,1.387,0.263,13.06,36.42,21.28,0.0,0.885,0.257,0.253,bus
28.866,5.658,40.72,0.826,4.868,0.268,0.703,0.288,1.004,1.969,0.226,17.203,36.939,18.552,0.0,0.747,0.328,0.626,bus
16.953,15.008,35.88,1.24,4.721,0.273,0.445,0.4,0.882,1.273,0.025,16.8,44.409,16.813,0.0,0.729,0.477,0.346,bus
20.307,4.964,29.94,1.754,2.346,0.35,0.419,0.414,0.78,2.747,0.277,12.803,31.703,21.273,0.0,0.736,0.436,0.74,bus
24.954,4.684,33.891,0.626,2.796,0.261,0.303,0.5,0.66,2.904,0.028,12.312,18.704,17.548,0.0,0.946,0.347,0.513,bus
29.985,9.193,40.297,1.637,1.249,0.355,0.73,0.115,0.621,1.916,0.077,16.365,55.466,19.443,0.0,0.965,0.429,0.389,bus
29.947,11.956,42.838,1.121,3.367,0.411,0.452,0.337,0.823,2.347,0.299,5.1,12.075,17.007,0.0,0.893,0.47,0.182,bus
21.94,5.399,40.798,1.28,1.233,0.459,0.56,0.209,0.727,3.228,0.235,15.074,24.535,8.651,0.0,0.868,0.42,0.075,bus
19.273,9.691,38.465,0.664,1.384,0.548,0.628,0.122,0.811,1.593,0.008,6.873,58.314,7.153,0.0,0.722,0.303,0.479,bus
17.458,13.553,32.658,0.938,1.271,0.516,0.694,0.246,0.739,1.5,0.057,4.521,41.534,21.848,0.0,0.97,0.457,0.021,bus
35.151,10.878,55.127,1.77,3.621,0.511,0.572,0.205,0.694,2.008,0.286,15.459,27.665,13.615,0.0,0.862,0.523,0.817,bus
35.711,9.209,49.694,0.775,4.996,0.278,0.653,0.398,0.889,2.109,0.244,12.056,56.781,8.367,0.0,0.867,0.52,0.156,bus
26.207,5.759,36.887,1.325,2.468,0.279,0.73,0.479,0.747,3.105,0.084,14.701,24.265,20.973,0.0,0.79,0.501,0.249,bus
35.729,4.16,46.309,1.139,4.882,0.333,0.533,0.534,0.521,1.923,0.238,4.253,16.857,17.364,0.0,0.709,0.25,0.6,bus
21.137,10.468,38.758,1.588,1.944,0.385,0.803,0.402,0.415,2.966,0.053,9.254,56.936,19.991,0.0,0.93,0.497,0.248,bus
16.757,11.125,26.409,1.545,2.496,0.58,0.489,0.18,0.673,1.23,0.023,6.686,59.293,12.938,0.0,0.802,0.349,0.327,bus
19.029,7.34,38.018,1.688,3.665,0.551,0.348,0.256,1.097,2.927,0.058,12.403,18.031,11.834,0.0,0.765,0.513,0.02,bus
32.202,9.798,45.962,1.126,2.953,0.591,0.539,0.126,0.608,2.746,0.021,5.693,59.937,21.84,0.0,0.801,0.364,0.353,bus
24.665,11.072,42.221,0.747,4.867,0.452,0.701,0.378,0.763,2.318,0.022,6.779,51.912,19.535,0.0,0.745,0.427,0.784,bus
37.61,13.024,57.159,0.99,2.052,0.284,0.368,0.326,0.76,2.451,0.076,11.075,32.942,21.236,0.0,0.958,0.303,0.329,bus
35.908,13.581,55.633,1.104,4.766,0.566,0.683,0.211,0.429,2.28,0.005,12.199,32.938,18.161,0.0,0.712,0.309,0.838,bus
31.05,5.287,44.39,1.603,4.548,0.542,0.528,0.417,0.908,2.951,0.054,4.157,36.826,21.304,0.0,0.958,0.307,0.584,bus
22.838,13.773,32.848,0.911,4.786,0.341,0.31,0.423,0.794,2.888,0.115,13.476,23.266,19.164,0.0,0.882,0.438,0.346,bus
34.641,11.268,43.534,1.017,4.873,0.387,0.371,0.542,0.48,1.677,0.23,7.329,46.407,18.777,0.0,0.975,0.471,0.624,bus
23.793,15.545,42.127,1.615,2.517,0.406,0.305,0.263,0.646,2.881,0.171,7.939,20.878,16.079,0.0,0.878,0.304,0.189,bus
20.956,7.122,33.507,1.756,3.24,0.477,0.422,0.245,0.703,1.649,0.228,4.4,51.781,12.559,0.0,0.892,0.491,0.758,bus
22.244,12.805,33.236,1.131,3.412,0.395,0.746,0.371,0.948,2.534,0.214,16.686,49.421,16.886,0.0,0.723,0.435,0.158,bus
23.138,7.968,31.701,0.954,3.7,0.417,0.633,0.392,1.055,1.205,0.183,16.049,21.621,10.461,0.0,0.946,0.346,0.405,bus
35.995,8.673,54.538,0.649,3.396,0.419,0.331,0.179,1.0,3.438,0.077,11.741,52.843,12.541,0.0,0.953,0.282,0.074,bus
30.418,11.569,45.207,1.266,2.439,0.279,0.681,0.315,0.79,3.109,0.179,6.714,23.745,8.184,0.0,0.829,0.282,0.415,bus
20.401,13.392,34.057,1.295,4.258,0.405,0.529,0.229,0.769,2.888,0.032,13.736,36.083,11.569,0.0,0.878,0.37,0.401,bus
18.262,12.203,33.391,1.007,2.206,0.492,0.724,0.447,0.911,1.497,0.122,12.255,31.61,19.959,0.0,0.856,0.27,0.464,bus
16.06,15.23,28.352,1.702,4.868,0.489,0.763,0.416,0.837,1.919,0.12,7.182,48.37,6.166,0.0,0.849,0.31,0.023,bus
23.167,4.241,39.311,1.788,2.83,0.281,0.579,0.451,0.413,1.832,0.267,9.467,13.233,19.925,0.0,0.745,0.501,0.304,bus
20.47,6.859,30.307,1.666,1.324,0.298,0.311,0.108,0.869,1.423,0.13,7.183,13.81,21.143,0.0,0.85,0.392,0.619,bus
22.949,4.339,37.355,1.339,1.041,0.509,0.314,0.352,0.982,2.979,0.284,15.035,59.435,13.318,0.0,0.717,0.32,0.622,bus
