gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
32.157,13.468,58.765,1.598,0.716,0.209,0.459,0.279,0.288,1.518,0.171,6.255,26.374,13.315,0.0,0.958,0.383,0.793,metro
41.688,7.731,59.326,1.442,2.208,0.317,0.251,0.268,0.238,0.71,0.069,6.949,22.257,13.813,0.0,0.961,0.285,0.395,metro
52.452,10.111,71.224,0.617,2.265,0.247,0.179,0.278,0.404,1.242,0.052,7.618,24.236,5.771,0.0,0.909,0.47,0.381,metro
64.161,14.528,89.118,1.594,0.493,0.264,0.431,0.248,0.225,1.138,0.015,6.903,24.59,6.431,0.0,0.949,0.262,0.638,metro
42.157,18.841,60.996,0.693,0.889,0.44,0.254,0.244,0.568,0.758,0.139,9.749,27.197,11.86,0.0,0.935,0.414,0.936,metro
73.89,5.61,91.282,0.77,2.285,0.403,0.225,0.102,0.39,1.191,0.044,3.258,22.989,9.869,0.0,0.916,0.429,0.539,metro
36.122,12.775,68.511,1.443,0.978,0.304,0.283,0.221,0.464,1.796,0.104,4.666,17.433,11.721,0.0,0.894,0.25,0.515,metro
50.049,7.04,83.761,1.051,1.024,0.316,0.46,0.161,0.466,1.333,0.165,4.378,12.28,6.096,0.0,0.95,0.412,0.837,metro
68.504,24.528,89.796,1.236,1.138,0.439,0.333,0.143,0.638,0.724,0.164,6.92,8.031,9.63,0.0,0.975,0.398,0.751,metro
48.033,9.785,64.209,0.534,0.393,0.29,0.451,0.111,0.297,1.254,0.187,5.858,12.995,6.941,0.0,0.986,0.322,0.263,metro
65.083,12.381,88.439,0.748,2.093,0.288,0.384,0.185,0.653,1.356,0.137,7.295,23.085,5.117,0.0,0.889,0.349,0.946,metro
36.336,20.022,69.686,0.708,2.137,0.157,0.459,0.159,0.341,0.806,0.063,7.185,21.545,11.051,0.0,0.992,0.378,0.757,metro
59.659,19.39,88.251,0.788,1.217,0.247,0.153,0.054,0.431,0.563,0.051,5.926,25.584,12.891,0.0,0.94,0.456,0.811,metro
55.89,11.66,81.113,0.677,1.593,0.294,0.447,0.233,0.627,1.25,0.048,5.239,6.197,9.21,0.0,0.924,0.232,0.384,metro
33.374,19.721,56.289,1.306,1.182,0.257,0.474,0.1,0.459,1.305,0.154,2.525,28.782,3.44,0.0,0.884,0.34,0.615,metro
61.386,14.442,91.818,0.523,1.498,0.441,0.278,0.16,0.674,1.351,0.039,2.503,17.08,7.724,0.0,0.955,0.445,0.281,metro
65.539,13.606,87.584,1.378,1.509,0.382,0.359,0.217,0.36,1.13,0.142,8.385,29.029,12.216,0.0,0.895,0.377,0.84,metro
73.721,9.935,89.771,0.621,2.322,0.34,0.37,0.175,0.228,0.607,0.097,5.191,11.667,11.094,0.0,0.896,0.393,0.253,metro
70.226,8.324,102.722,0.647,1.857,0.331,0.353,0.241,0.456,1.134,0.109,4.299,15.571,4.76,0.0,0.931,0.32,0.765,metro
62.771,10.881,91.633,1.531,1.187,0.396,0.183,0.072,0.526,0.965,0.145,3.08,7.114,7.245,0.0,0.864,0.478,0.58,metro
46.735,14.835,63.229,1.549,1.351,0.416,0.522,0.267,0.618,0.728,0.173,3.345,24.91,4.892,0.0,0.884,0.279,0.876,metro
52.532,22.284,74.409,0.764,0.5,0.189,0.307,0.258,0.265,1.451,0.044,8.522,13.213,5.405,0.0,0.971,0.357,0.622,metro
69.217,20.108,86.267,1.265,1.819,0.337,0.472,0.23,0.204,0.805,0.167,6.077,29.611,12.331,0.0,0.99,0.317,0.354,metro
32.936,10.3,67.459,0.516,2.37,0.362,0.394,0.145,0.219,1.78,0.038,6.019,16.784,3.618,0.0,0.877,0.208,0.407,metro
40.47,24.791,62.669,1.027,0.456,0.334,0.507,0.292,0.546,1.17,0.15,2.409,25.172,4.926,0.0,0.974,0.27,0.764,metro
43.032,8.586,73.358,0.717,1.446,0.289,0.462,0.17,0.319,1.566,0.062,6.962,8.005,7.699,0.0,0.951,0.311,0.511,metro
57.656,7.824,76.07,1.342,0.411,0.393,0.226,0.211,0.319,1.677,0.064,3.173,13.502,8.625,0.0,0.904,0.489,0.375,metro
67.012,9.325,101.884,1.57,1.284,0.206,0.322,0.135,0.291,1.791,0.167,5.467,9.519,5.106,0.0,0.875,0.44,0.244,metro
65.314,9.994,86.018,0.975,0.692,0.218,0.398,0.064,0.524,0.743,0.179,8.154,19.893,3.376,0.0,0.985,0.486,0.321,metro
59.77,9.547,89.852,1.071,1.506,0.381,0.492,0.236,0.616,1.346,0.075,7.118,9.059,13.174,0.0,0.996,0.248,0.512,metro
42.307,9.051,64.483,0.791,1.196,0.336,0.178,0.114,0.674,1.665,0.164,6.615,23.45,8.514,0.0,0.919,0.367,0.849,metro
62.36,5.521,91.924,0.666,1.225,0.235,0.51,0.277,0.273,1.126,0.163,4.233,29.386,13.273,0.0,0.865,0.333,0.463,metro
72.397,14.869,101.022,0.643,1.564,0.231,0.167,0.26,0.526,0.759,0.169,9.476,12.406,13.581,0.0,0.885,0.274,0.18,metro
35.673,5.842,70.134,0.87,1.711,0.373,0.536,0.087,0.524,1.268,0.104,4.712,8.039,11.231,0.0,0.892,0.328,0.677,metro
57.581,17.196,77.607,1.198,2.095,0.304,0.329,0.055,0.484,0.933,0.087,8.192,12.933,7.911,0.0,0.994,0.476,0.112,metro
41.804,7.871,57.535,0.845,0.741,0.355,0.463,0.161,0.588,1.749,0.024,4.969,20.667,12.428,0.0,0.961,0.318,0.365,metro
40.462,16.971,56.228,0.561,1.966,0.291,0.427,0.127,0.59,0.847,0.058,2.659,7.168,11.308,0.0,0.976,0.271,0.157,metro
61.276,13.059,81.462,0.855,0.77,0.247,0.527,0.138,0.654,1.722,0.021,6.237,6.954,8.306,0.0,0.964,0.314,0.83,metro
45.346,21.425,65.603,1.39,1.324,0.385,0.213,0.201,0.386,1.526,0.152,3.247,16.438,5.216,0.0,0.972,0.341,0.289,metro
65.981,7.677,92.65,0.528,0.405,0.332,0.153,0.134,0.632,0.645,0.137,8.001,17.821,3.97,0.0,0.986,0.237,0.683,metro
50.457,13.811,82.713,0.578,1.198,0.281,0.244,0.069,0.669,0.926,0.07,3.907,19.846,9.997,0.0,0.963,0.225,0.575,metro
62.268,11.551,90.834,0.752,0.798,0.194,0.359,0.071,0.36,1.628,0.182,6.924,18.85,4.275,0.0,0.985,0.365,0.583,metro
35.968,5.78,62.277,0.605,2.171,0.395,0.418,0.227,0.675,0.8,0.138,9.289,21.348,8.389,0.0,0.963,0.232,0.741,metro
52.865,7.842,70.754,0.764,2.016,0.269,0.537,0.079,0.25,1.188,0.056,6.124,12.352,7.446,0.0,0.948,0.289,0.356,metro
68.689,19.605,91.449,1.37,2.008,0.188,0.387,0.179,0.509,1.408,0.037,5.518,12.147,4.379,0.0,0.919,0.364,0.567,metro
52.929,14.317,75.392,1.094,0.291,0.323,0.308,0.242,0.535,1.085,0.008,9.64,16.076,10.837,0.0,0.958,0.441,0.217,metro
57.471,24.088,75.548,0.967,1.381,0.169,0.366,0.087,0.547,0.809,0.17,6.306,11.682,4.618,0.0,0.892,0.473,0.597,metro
56.341,13.949,90.826,0.933,1.668,0.313,0.499,0.151,0.292,0.5,0.101,3.45,9.936,13.624,0.0,0.957,0.459,0.306,metro
65.426,20.425,83.872,1.216,0.304,0.301,0.159,0.069,0.631,0.823,0.151,8.305,12.788,3.493,0.0,0.962,0.436,0.414,metro
41.584,21.8,68.966,0.523,0.666,0.356,0.355,0.163,0.647,1.215,0.132,2.063,5.849,6.999,0.0,0.885,0.299,0.418,metro
43.91,16.94,64.503,0.728,0.401,0.438,0.39,0.052,0.609,0.515,0.017,9.719,5.691,6.085,0.0,0.889,0.263,0.697,metro
38.228,19.61,58.633,0.979,1.732,0.237,0.379,0.286,0.26,1.247,0.005,6.737,11.509,11.147,0.0,0.913,0.401,0.861,metro
72.995,7.895,97.845,0.922,0.803,0.413,0.327,0.099,0.323,0.691,0.17,8.946,26.344,7.619,0.0,0.903,0.35,0.531,metro
33.009,7.565,67.649,1.257,0.351,0.244,0.215,0.268,0.687,1.254,0.019,2.549,28.586,9.891,0.0,0.989,0.415,0.248,metro
46.63,24.933,65.819,1.47,0.402,0.269,0.429,0.263,0.356,0.751,0.081,7.941,24.149,5.307,0.0,0.858,0.402,0.838,metro
61.735,24.076,77.202,0.673,1.122,0.399,0.275,0.211,0.275,1.237,0.05,9.386,6.908,9.151,0.0,0.879,0.298,0.249,metro
50.663,22.069,73.062,1.225,2.158,0.243,0.446,0.195,0.301,0.671,0.02,4.955,14.758,9.774,0.0,0.873,0.316,0.279,metro
36.948,7.28,61.394,0.69,1.663,0.299,0.408,0.295,0.485,1.732,0.035,8.144,29.319,11.819,0.0,0.936,0.312,0.576,metro
34.755,23.453,52.746,0.593,1.201,0.43,0.413,0.272,0.658,0.907,0.153,8.236,24.461,10.655,0.0,0.958,0.444,0.829,metro
47.567,17.867,82.182,0.661,0.543,0.377,0.255,0.177,0.577,1.636,0.026,6.37,13.659,5.732,0.0,0.881,0.336,0.711,metro
42.415,17.8,67.711,1.317,2.065,0.368,0.47,0.07,0.679,1.519,0.114,5.658,23.254,3.388,0.0,0.969,0.263,0.166,metro
36.385,8.322,67.118,0.649,0.422,0.28,0.255,0.097,0.249,1.426,0.189,5.183,20.85,6.757,0.0,0.954,0.224,0.699,metro
59.881,8.386,87.898,1.579,2.46,0.406,0.487,0.095,0.661,1.554,0.199,3.787,16.966,9.143,0.0,0.862,0.429,0.63,metro
36.768,24.847,63.581,1.164,1.753,0.438,0.446,0.263,0.413,1.651,0.129,4.819,19.891,4.086,0.0,0.885,0.266,0.837,metro
38.561,19.332,70.976,1.242,0.519,0.373,0.272,0.292,0.25,1.463,0.093,5.39,21.224,12.907,0.0,0.949,0.347,0.346,metro
55.773,7.783,72.017,1.418,2.007,0.391,0.546,0.219,0.386,1.517,0.023,8.405,13.49,8.779,0.0,0.906,0.414,0.158,metro
40.351,11.264,66.877,0.79,2.349,0.207,0.321,0.217,0.617,0.915,0.074,7.255,21.847,7.342,0.0,0.933,0.467,0.449,metro
43.619,14.419,78.393,1.192,0.482,0.279,0.265,0.101,0.359,1.792,0.054,2.678,10.652,6.841,0.0,0.947,0.39,0.56,metro
62.752,12.156,92.271,0.58,0.469,0.275,0.425,0.121,0.455,1.061,0.188,9.272,28.457,4.235,0.0,0.99,0.282,0.369,metro
33.206,10.897,53.529,1.232,0.246,0.406,0.264,0.172,0.659,0.53,0.093,2.719,27.861,3.865,0.0,0.974,0.255,0.442,metro
66.193,8.536,93.584,1.232,1.276,0.155,0.181,0.225,0.35,1.66,0.038,9.132,18.616,12.091,0.0,0.88,0.453,0.458,metro
54.113,10.757,84.302,1.525,0.423,0.17,0.5,0.259,0.51,1.438,0.19,5.809,26.866,6.04,0.0,0.871,0.361,0.532,metro
71.385,16.037,97.351,0.673,1.607,0.227,0.445,0.234,0.671,1.189,0.121,2.314,18.712,11.01,0.0,0.902,0.49,0.789,metro
40.727,9.877,57.593,0.527,0.451,0.19,0.416,0.187,0.402,1.591,0.108,9.118,5.538,8.69,0.0,0.861,0.327,0.118,metro
32.621,18.942,50.386,0.726,0.405,0.376,0.538,0.074,0.309,1.438,0.131,4.231,29.755,12.866,0.0,0.892,0.414,0.254,metro
