gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
0.207,0.001,0.284,0.015,0.616,1.0,0.002,0.004,0.01,0.134,0.0,0.02,0.704,1.254,0.0,0.087,1.0,0.027,stationary
0.037,0.018,0.634,0.047,0.238,1.0,0.025,0.004,0.053,0.106,0.0,0.389,0.912,1.934,0.0,0.028,1.0,0.063,stationary
0.351,0.04,0.573,0.018,0.082,1.0,0.077,0.002,0.067,0.115,0.0,1.165,0.024,0.571,0.0,0.035,1.0,0.016,stationary
0.28,0.023,0.134,0.007,0.126,1.0,0.003,0.003,0.065,0.087,0.0,0.764,0.878,1.505,0.0,0.082,1.0,0.073,stationary
0.428,0.018,0.06,0.047,0.755,1.0,0.067,0.007,0.079,0.063,0.0,0.695,0.207,2.071,0.0,0.069,1.0,0.081,stationary
0.24,0.002,0.068,0.012,0.152,1.0,0.007,0.006,0.017,0.188,0.0,0.188,0.398,0.646,0.0,0.182,1.0,0.037,stationary
0.379,0.034,0.696,0.023,0.081,1.0,0.069,0.01,0.016,0.121,0.0,0.178,0.764,0.103,0.0,0.11,1.0,0.085,stationary
0.298,0.011,0.867,0.019,0.34,1.0,0.043,0.008,0.01,0.042,0.0,1.967,0.782,1.144,0.0,0.097,1.0,0.051,stationary
0.554,0.03,0.817,0.047,0.762,1.0,0.01,0.006,0.058,0.031,0.0,0.195,0.401,1.712,0.0,0.187,1.0,0.073,stationary
0.121,0.041,0.699,0.011,0.727,1.0,0.07,0.005,0.008,0.03,0.0,0.083,0.248,0.939,0.0,0.184,1.0,0.013,stationary
0.042,0.021,0.611,0.049,0.817,1.0,0.035,0.003,0.016,0.189,0.0,1.592,0.349,0.916,0.0,0.1,1.0,0.046,stationary
0.206,0.038,0.682,0.03,0.954,1.0,0.043,0.005,0.055,0.081,0.0,1.173,0.307,2.417,0.0,0.181,1.0,0.062,stationary
0.183,0.009,0.737,0.017,0.242,1.0,0.078,0.005,0.032,0.053,0.0,0.466,0.175,1.742,0.0,0.191,1.0,0.069,stationary
0.597,0.011,0.065,0.012,0.563,1.0,0.08,0.009,0.068,0.043,0.0,1.347,0.926,2.34,0.0,0.007,1.0,0.028,stationary
0.599,0.017,0.238,0.021,0.227,1.0,0.006,0.004,0.077,0.075,0.0,0.93,0.105,0.051,0.0,0.023,1.0,0.09,stationary
0.407,0.009,0.569,0.001,0.465,1.0,0.055,0.006,0.075,0.005,0.0,1.464,0.716,1.503,0.0,0.072,1.0,0.074,stationary
0.09,0.012,0.418,0.006,0.689,1.0,0.026,0.005,0.025,0.161,0.0,1.166,0.653,0.605,0.0,0.152,1.0,0.004,stationary
0.416,0.036,0.794,0.002,0.725,1.0,0.01,0.007,0.052,0.034,0.0,1.476,0.293,1.692,0.0,0.05,1.0,0.001,stationary
0.135,0.007,0.077,0.017,0.092,1.0,0.009,0.002,0.046,0.168,0.0,1.407,0.381,0.452,0.0,0.051,1.0,0.062,stationary
0.2,0.013,0.255,0.026,0.914,1.0,0.028,0.004,0.05,0.02,0.0,0.108,0.625,0.911,0.0,0.162,1.0,0.071,stationary
0.436,0.007,0.73,0.003,0.818,1.0,0.043,0.01,0.079,0.073,0.0,0.125,0.244,0.231,0.0,0.047,1.0,0.035,stationary
0.231,0.032,0.261,0.045,0.349,1.0,0.017,0.006,0.087,0.059,0.0,1.304,0.35,1.158,0.0,0.106,1.0,0.073,stationary
0.279,0.04,0.655,0.018,0.302,1.0,0.011,0.001,0.072,0.145,0.0,0.244,0.818,1.119,0.0,0.104,1.0,0.002,stationary
0.034,0.044,0.364,0.048,0.995,1.0,0.042,0.01,0.018,0.043,0.0,1.331,0.724,1.468,0.0,0.06,1.0,0.031,stationary
0.272,0.006,0.44,0.024,0.55,1.0,0.066,0.008,0.008,0.196,0.0,1.25,0.016,1.359,0.0,0.145,1.0,0.081,stationary
0.597,0.044,0.521,0.027,0.797,1.0,0.015,0.006,0.038,0.192,0.0,0.459,0.454,1.936,0.0,0.101,1.0,0.024,stationary
0.062,0.031,0.786,0.043,0.992,1.0,0.007,0.0,0.084,0.101,0.0,0.574,0.414,1.884,0.0,0.183,1.0,0.011,stationary
0.436,0.025,0.399,0.044,0.624,1.0,0.056,0.009,0.072,0.086,0.0,0.159,0.252,0.676,0.0,0.004,1.0,0.039,stationary
0.208,0.031,0.784,0.035,0.183,1.0,0.058,0.005,0.065,0.18,0.0,1.359,0.595,0.023,0.0,0.145,1.0,0.021,stationary
0.218,0.015,0.13,0.025,0.833,1.0,0.024,0.002,0.073,0.066,0.0,1.304,0.356,2.336,0.0,0.074,1.0,0.059,stationary
0.207,0.026,0.072,0.017,0.073,1.0,0.045,0.0,0.05,0.105,0.0,0.92,0.728,0.365,0.0,0.14,1.0,0.019,stationary
0.042,0.005,0.802,0.021,0.329,1.0,0.024,0.006,0.067,0.118,0.0,1.451,0.286,1.392,0.0,0.124,1.0,0.076,stationary
0.001,0.039,0.134,0.014,0.779,1.0,0.002,0.003,0.086,0.141,0.0,1.312,0.702,1.939,0.0,0.069,1.0,0.052,stationary
0.031,0.026,0.488,0.015,0.035,1.0,0.006,0.003,0.016,0.107,0.0,0.208,0.231,0.146,0.0,0.155,1.0,0.098,stationary
0.349,0.032,0.02,0.027,0.872,1.0,0.046,0.001,0.055,0.089,0.0,0.902,0.455,0.134,0.0,0.041,1.0,0.068,stationary
0.331,0.023,0.852,0.023,0.257,1.0,0.038,0.005,0.041,0.04,0.0,1.906,0.968,0.798,0.0,0.127,1.0,0.007,stationary
0.478,0.007,0.448,0.028,0.954,1.0,0.014,0.005,0.062,0.169,0.0,0.818,0.854,2.475,0.0,0.187,1.0,0.09,stationary
0.215,0.038,0.182,0.031,0.35,1.0,0.012,0.003,0.048,0.041,0.0,0.825,0.148,2.38,0.0,0.098,1.0,0.092,stationary
0.299,0.029,0.376,0.038,0.612,1.0,0.051,0.004,0.035,0.046,0.0,0.773,0.496,1.147,0.0,0.151,1.0,0.063,stationary
0.076,0.006,0.783,0.045,0.097,1.0,0.069,0.003,0.027,0.175,0.0,1.827,0.207,0.598,0.0,0.198,1.0,0.073,stationary
0.41,0.027,0.876,0.032,0.715,1.0,0.079,0.003,0.07,0.126,0.0,1.099,0.378,2.348,0.0,0.194,1.0,0.058,stationary
0.064,0.05,0.436,0.008,0.139,1.0,0.063,0.005,0.074,0.197,0.0,1.873,0.432,1.212,0.0,0.004,1.0,0.059,stationary
0.054,0.031,0.537,0.018,0.034,1.0,0.047,0.005,0.025,0.154,0.0,1.275,0.759,1.558,0.0,0.158,1.0,0.078,stationary
0.172,0.046,0.119,0.014,0.625,1.0,0.033,0.002,0.085,0.133,0.0,1.156,0.389,0.374,0.0,0.107,1.0,0.074,stationary
0.092,0.024,0.756,0.045,0.298,1.0,0.002,0.008,0.05,0.18,0.0,0.285,0.63,0.818,0.0,0.144,1.0,0.074,stationary
0.259,0.015,0.43,0.037,0.788,1.0,0.004,0.002,0.085,0.123,0.0,0.114,0.658,1.091,0.0,0.087,1.0,0.026,stationary
0.21,0.001,0.515,0.042,0.634,1.0,0.068,0.003,0.082,0.002,0.0,1.793,0.83,1.286,0.0,0.185,1.0,0.035,stationary
0.488,0.024,0.778,0.033,0.524,1.0,0.062,0.003,0.005,0.086,0.0,0.143,0.309,0.845,0.0,0.116,1.0,0.012,stationary
0.163,0.008,0.021,0.043,0.991,1.0,0.02,0.01,0.075,0.04,0.0,1.751,0.857,2.094,0.0,0.074,1.0,0.073,stationary
0.455,0.025,0.362,0.037,0.573,1.0,0.062,0.002,0.069,0.1,0.0,1.683,0.839,0.246,0.0,0.018,1.0,0.056,stationary
0.572,0.019,0.393,0.04,0.455,1.0,0.031,0.005,0.074,0.023,0.0,1.108,0.382,1.83,0.0,0.111,1.0,0.051,stationary
0.51,0.045,0.108,0.049,0.715,1.0,0.046,0.006,0.01,0.148,0.0,0.139,0.051,0.362,0.0,0.012,1.0,0.011,stationary
0.396,0.02,0.538,0.041,0.017,1.0,0.066,0.006,0.082,0.011,0.0,1.778,0.412,1.604,0.0,0.162,1.0,0.03,stationary
0.507,0.01,0.336,0.018,0.672,1.0,0.001,0.002,0.054,0.177,0.0,0.882,0.077,1.965,0.0,0.088,1.0,0.059,stationary
0.117,0.02,0.898,0.045,0.73,1.0,0.079,0.003,0.065,0.168,0.0,1.611,0.595,1.169,0.0,0.179,1.0,0.093,stationary
0.262,0.021,0.13,0.039,0.736,1.0,0.045,0.003,0.066,0.191,0.0,1.324,0.736,2.142,0.0,0.13,1.0,0.006,stationary
0.295,0.014,0.226,0.038,0.659,1.0,0.04,0.003,0.089,0.037,0.0,0.545,0.813,0.796,0.0,0.125,1.0,0.027,stationary
0.437,0.036,0.144,0.031,0.466,1.0,0.056,0.001,0.066,0.113,0.0,0.125,0.383,1.854,0.0,0.1,1.0,0.093,stationary
0.53,0.039,0.712,0.007,0.601,1.0,0.057,0.003,0.031,0.074,0.0,1.158,0.655,0.449,0.0,0.173,1.0,0.088,stationary
0.026,0.045,0.865,0.021,0.857,1.0,0.058,0.002,0.058,0.07,0.0,0.537,0.765,0.979,0.0,0.012,1.0,0.095,stationary
0.508,0.036,0.029,0.006,0.989,1.0,0.075,0.003,0.028,0.199,0.0,0.922,0.338,0.165,0.0,0.05,1.0,0.081,stationary
0.035,0.027,0.069,0.016,0.145,1.0,0.038,0.009,0.01,0.112,0.0,0.427,0.232,0.796,0.0,0.117,1.0,0.072,stationary
0.146,0.0,0.011,0.011,0.476,1.0,0.051,0.003,0.008,0.095,0.0,1.854,0.556,1.719,0.0,0.164,1.0,0.093,stationary
0.264,0.015,0.156,0.0,0.835,1.0,0.049,0.007,0.067,0.052,0.0,1.255,0.249,2.204,0.0,0.196,1.0,0.095,stationary
0.06,0.036,0.539,0.026,0.81,1.0,0.069,0.008,0.086,0.055,0.0,1.219,0.362,1.868,0.0,0.005,1.0,0.009,stationary
0.191,0.047,0.891,0.046,0.117,1.0,0.057,0.002,0.041,0.17,0.0,0.748,0.578,0.062,0.0,0.12,1.0,0.022,stationary
0.167,0.021,0.816,0.008,0.74,1.0,0.072,0.004,0.047,0.019,0.0,1.281,0.144,0.127,0.0,0.13,1.0,0.095,stationary
0.573,0.032,0.075,0.015,0.899,1.0,0.028,0.007,0.034,0.002,0.0,0.804,0.747,0.447,0.0,0.166,1.0,0.034,stationary
0.507,0.009,0.16,0.049,0.121,1.0,0.042,0.001,0.077,0.072,0.0,1.651,0.235,1.052,0.0,0.117,1.0,0.062,stationary
0.267,0.047,0.288,0.048,0.702,1.0,0.03,0.004,0.042,0.186,0.0,0.982,0.996,0.947,0.0,0.046,1.0,0.054,stationary
0.501,0.023,0.116,0.028,0.986,1.0,0.064,0.003,0.032,0.128,0.0,0.62,0.165,0.929,0.0,0.18,1.0,0.094,stationary
0.386,0.022,0.029,0.008,0.815,1.0,0.07,0.01,0.029,0.171,0.0,0.327,0.843,0.915,0.0,0.028,1.0,0.018,stationary
0.4,0.02,0.321,0.016,0.286,1.0,0.004,0.006,0.028,0.169,0.0,0.598,0.27,1.273,0.0,0.033,1.0,0.003,stationary
0.099,0.033,0.624,0.016,0.907,1.0,0.011,0.001,0.016,0.052,0.0,0.827,0.423,1.095,0.0,0.138,1.0,0.08,stationary
0.409,0.022,0.517,0.013,0.145,1.0,0.002,0.001,0.025,0.173,0.0,0.476,0.664,0.493,0.0,0.138,1.0,0.034,stationary
0.437,0.023,0.472,0.023,0.338,1.0,0.004,0.006,0.072,0.144,0.0,0.174,0.527,0.344,0.0,0.073,1.0,0.013,stationary
0.157,0.02,0.028,0.004,0.239,1.0,0.072,0.006,0.017,0.045,0.0,0.778,0.278,0.31,0.0,0.042,1.0,0.051,stationary
0.236,0.031,0.265,0.033,0.545,1.0,0.07,0.0,0.028,0.13,0.0,0.27,0.776,1.639,0.0,0.169,1.0,0.096,stationary
0.597,0.028,0.714,0.001,0.808,1.0,0.044,0.006,0.012,0.157,0.0,0.861,0.04,2.499,0.0,0.1,1.0,0.024,stationary
0.084,0.042,0.405,0.015,0.21,1.0,0.021,0.004,0.028,0.074,0.0,0.373,0.698,0.925,0.0,0.083,1.0,0.03,stationary
0.449,0.04,0.066,0.048,0.811,1.0,0.078,0.002,0.026,0.154,0.0,1.827,0.516,0.285,0.0,0.169,1.0,0.069,stationary
0.545,0.003,0.423,0.019,0.043,1.0,0.066,0.005,0.055,0.149,0.0,1.998,0.507,0.32,0.0,0.166,1.0,0.055,stationary
0.571,0.013,0.756,0.045,0.521,1.0,0.065,0.007,0.089,0.11,0.0,1.879,0.651,1.361,0.0,0.096,1.0,0.022,stationary
0.362,0.045,0.036,0.014,0.101,1.0,0.026,0.006,0.031,0.184,0.0,1.081,0.626,1.839,0.0,0.175,1.0,0.077,stationary
0.26,0.044,0.867,0.024,0.028,1.0,0.008,0.007,0.034,0.038,0.0,0.553,0.684,0.828,0.0,0.144,1.0,0.028,stationary
0.313,0.023,0.682,0.018,0.094,1.0,0.019,0.007,0.045,0.073,0.0,1.161,0.329,1.617,0.0,0.121,1.0,0.062,stationary
0.052,0.049,0.255,0.03,0.483,1.0,0.062,0.01,0.014,0.104,0.0,1.49,0.58,0.049,0.0,0.064,1.0,0.02,stationary
0.203,0.039,0.834,0.011,0.567,1.0,0.007,0.004,0.04,0.165,0.0,0.217,0.807,0.447,0.0,0.114,1.0,0.075,stationary
0.019,0.012,0.138,0.026,0.068,1.0,0.051,0.004,0.019,0.145,0.0,1.68,0.958,0.06,0.0,0.182,1.0,0.075,stationary
0.231,0.036,0.606,0.038,0.73,1.0,0.061,0.003,0.051,0.193,0.0,1.788,0.995,0.783,0.0,0.112,1.0,0.052,stationary
0.445,0.039,0.794,0.014,0.435,1.0,0.069,0.002,0.09,0.108,0.0,0.431,0.275,1.025,0.0,0.03,1.0,0.008,stationary
0.59,0.012,0.605,0.021,0.66,1.0,0.045,0.009,0.051,0.196,0.0,0.449,0.552,1.641,0.0,0.088,1.0,0.035,stationary
0.083,0.037,0.679,0.024,0.694,1.0,0.001,0.005,0.064,0.111,0.0,0.399,0.945,1.069,0.0,0.124,1.0,0.072,stationary
0.452,0.031,0.779,0.013,0.76,1.0,0.003,0.005,0.084,0.048,0.0,1.949,0.778,1.97,0.0,0.099,1.0,0.008,stationary
0.468,0.032,0.028,0.001,0.785,1.0,0.041,0.006,0.054,0.055,0.0,0.791,0.043,2.316,0.0,0.145,1.0,0.099,stationary
0.512,0.006,0.772,0.027,0.323,1.0,0.022,0.0,0.01,0.043,0.0,0.913,0.289,1.337,0.0,0.137,1.0,0.072,stationary
0.199,0.016,0.56,0.015,0.328,1.0,0.029,0.006,0.046,0.19,0.0,0.011,0.736,2.304,0.0,0.067,1.0,0.063,stationary
0.306,0.015,0.061,0.011,0.427,1.0,0.079,0.008,0.037,0.055,0.0,0.647,0.997,1.044,0.0,0.15,1.0,0.054,stationary
0.228,0.018,0.632,0.044,0.23,1.0,0.076,0.005,0.059,0.061,0.0,1.434,0.251,1.74,0.0,0.064,1.0,0.037,stationary
0.071,0.037,0.502,0.049,0.47,1.0,0.015,0.004,0.028,0.161,0.0,1.061,0.911,1.299,0.0,0.154,1.0,0.054,stationary
0.453,0.006,0.269,0.047,0.098,1.0,0.028,0.002,0.01,0.078,0.0,1.736,0.347,0.628,0.0,0.132,1.0,0.004,stationary
0.502,0.011,0.267,0.041,0.698,1.0,0.022,0.004,0.064,0.111,0.0,0.562,0.862,1.21,0.0,0.167,1.0,0.064,stationary
0.224,0.006,0.173,0.006,0.924,1.0,0.017,0.008,0.07,0.045,0.0,1.411,0.291,1.789,0.0,0.007,1.0,0.047,stationary
0.204,0.034,0.79,0.007,0.728,1.0,0.021,0.009,0.073,0.026,0.0,0.127,0.089,0.283,0.0,0.04,1.0,0.036,stationary
0.352,0.049,0.146,0.046,0.781,1.0,0.032,0.008,0.039,0.04,0.0,1.254,0.621,1.253,0.0,0.075,1.0,0.002,stationary
0.123,0.038,0.852,0.043,0.717,1.0,0.019,0.002,0.002,0.129,0.0,1.618,0.009,0.369,0.0,0.109,1.0,0.063,stationary
0.27,0.003,0.257,0.037,0.58,1.0,0.037,0.002,0.058,0.006,0.0,0.856,0.108,1.062,0.0,0.096,1.0,0.028,stationary
0.588,0.042,0.396,0.034,0.146,1.0,0.031,0.004,0.059,0.045,0.0,0.552,0.401,1.189,0.0,0.067,1.0,0.04,stationary
0.313,0.004,0.76,0.031,0.84,1.0,0.0,0.002,0.008,0.153,0.0,0.897,0.823,2.396,0.0,0.101,1.0,0.012,stationary
0.045,0.023,0.475,0.037,0.665,1.0,0.008,0.007,0.087,0.133,0.0,0.372,0.713,0.015,0.0,0.108,1.0,0.089,stationary
0.532,0.034,0.083,0.038,0.563,1.0,0.065,0.006,0.037,0.115,0.0,1.522,0.87,1.374,0.0,0.012,1.0,0.074,stationary
0.474,0.014,0.484,0.02,0.252,1.0,0.045,0.007,0.073,0.025,0.0,1.455,0.689,1.202,0.0,0.187,1.0,0.016,stationary
0.043,0.012,0.764,0.041,0.311,1.0,0.008,0.008,0.057,0.121,0.0,1.486,0.005,2.396,0.0,0.168,1.0,0.037,stationary
0.038,0.004,0.664,0.022,0.599,1.0,0.012,0.009,0.015,0.155,0.0,0.278,0.669,0.276,0.0,0.047,1.0,0.094,stationary
0.317,0.043,0.094,0.041,0.308,1.0,0.05,0.002,0.038,0.118,0.0,0.665,0.275,0.589,0.0,0.079,1.0,0.073,stationary
0.432,0.013,0.112,0.026,0.726,1.0,0.018,0.0,0.065,0.03,0.0,1.29,0.379,0.364,0.0,0.141,1.0,0.085,stationary
0.506,0.009,0.858,0.033,0.267,1.0,0.028,0.005,0.065,0.044,0.0,1.368,0.77,1.737,0.0,0.172,1.0,0.08,stationary
0.581,0.021,0.791,0.009,0.986,1.0,0.078,0.007,0.029,0.137,0.0,1.502,0.396,1.438,0.0,0.026,1.0,0.046,stationary
0.011,0.005,0.894,0.035,0.099,1.0,0.013,0.005,0.058,0.123,0.0,0.936,0.651,1.27,0.0,0.128,1.0,0.039,stationary
0.426,0.049,0.531,0.021,0.662,1.0,0.001,0.003,0.013,0.072,0.0,1.702,0.664,0.749,0.0,0.172,1.0,0.053,stationary
0.408,0.023,0.125,0.048,0.842,1.0,0.011,0.004,0.065,0.008,0.0,0.805,0.042,1.812,0.0,0.184,1.0,0.036,stationary
0.568,0.046,0.634,0.039,0.993,1.0,0.031,0.001,0.083,0.094,0.0,0.216,0.435,0.242,0.0,0.197,1.0,0.011,stationary
0.004,0.008,0.837,0.037,0.517,1.0,0.067,0.008,0.055,0.066,0.0,1.51,0.959,1.513,0.0,0.032,1.0,0.083,stationary
0.587,0.043,0.323,0.01,0.026,1.0,0.05,0.006,0.039,0.063,0.0,0.934,0.318,1.692,0.0,0.001,1.0,0.087,stationary
0.566,0.04,0.01,0.038,0.018,1.0,0.055,0.004,0.058,0.026,0.0,0.438,0.978,1.086,0.0,0.103,1.0,0.038,stationary
0.375,0.015,0.361,0.012,0.422,1.0,0.029,0.005,0.052,0.14,0.0,0.436,0.097,0.644,0.0,0.114,1.0,0.097,stationary
0.127,0.047,0.41,0.002,0.911,1.0,0.012,0.003,0.051,0.118,0.0,1.572,0.598,1.353,0.0,0.189,1.0,0.008,stationary
0.595,0.043,0.874,0.036,0.72,1.0,0.04,0.002,0.066,0.044,0.0,1.605,0.237,2.045,0.0,0.084,1.0,0.016,stationary
0.239,0.033,0.778,0.017,0.029,1.0,0.076,0.006,0.006,0.094,0.0,0.228,0.936,2.085,0.0,0.11,1.0,0.026,stationary
0.093,0.02,0.622,0.037,0.442,1.0,0.041,0.006,0.052,0.166,0.0,1.445,0.667,1.072,0.0,0.06,1.0,0.075,stationary
0.016,0.038,0.551,0.042,0.123,1.0,0.052,0.009,0.023,0.051,0.0,0.553,0.214,1.812,0.0,0.05,1.0,0.066,stationary
0.18,0.037,0.384,0.032,0.543,1.0,0.019,0.009,0.03,0.192,0.0,1.566,0.655,2.489,0.0,0.109,1.0,0.014,stationary
0.313,0.018,0.813,0.04,0.422,1.0,0.071,0.005,0.059,0.131,0.0,1.96,0.486,1.099,0.0,0.178,1.0,0.029,stationary
0.374,0.035,0.361,0.045,0.89,1.0,0.037,0.005,0.015,0.073,0.0,1.465,0.009,1.444,0.0,0.138,1.0,0.057,stationary
0.515,0.049,0.581,0.036,0.278,1.0,0.04,0.007,0.06,0.043,0.0,0.523,0.492,1.152,0.0,0.031,1.0,0.007,stationary
0.337,0.024,0.836,0.017,0.103,1.0,0.046,0.009,0.035,0.174,0.0,0.985,0.086,0.842,0.0,0.023,1.0,0.022,stationary
0.117,0.048,0.887,0.014,0.346,1.0,0.029,0.01,0.064,0.151,0.0,1.37,0.172,2.391,0.0,0.043,1.0,0.067,stationary
0.492,0.022,0.548,0.018,0.204,1.0,0.062,0.007,0.057,0.147,0.0,0.135,0.649,1.523,0.0,0.012,1.0,0.002,stationary
0.054,0.022,0.801,0.033,0.882,1.0,0.025,0.007,0.006,0.016,0.0,0.192,0.578,1.201,0.0,0.114,1.0,0.073,stationary
0.24,0.047,0.235,0.0,0.698,1.0,0.009,0.009,0.062,0.168,0.0,1.324,0.769,2.358,0.0,0.045,1.0,0.015,stationary
0.184,0.034,0.503,0.044,0.6,1.0,0.05,0.0,0.087,0.138,0.0,1.646,0.379,1.835,0.0,0.05,1.0,0.07,stationary
0.075,0.02,0.363,0.021,0.33,1.0,0.068,0.0,0.025,0.192,0.0,1.79,0.047,1.897,0.0,0.088,1.0,0.044,stationary
0.436,0.005,0.09,0.022,0.306,1.0,0.034,0.001,0.037,0.151,0.0,0.817,0.597,1.446,0.0,0.028,1.0,0.036,stationary
0.46,0.027,0.616,0.002,0.768,1.0,0.004,0.008,0.047,0.063,0.0,1.032,0.947,0.557,0.0,0.086,1.0,0.094,stationary
0.212,0.029,0.495,0.002,0.236,1.0,0.017,0.009,0.084,0.128,0.0,0.709,0.523,0.046,0.0,0.104,1.0,0.095,stationary
0.016,0.018,0.42,0.025,0.227,1.0,0.047,0.005,0.084,0.178,0.0,1.414,0.707,0.822,0.0,0.007,1.0,0.08,stationary
