gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
14.629,3.235,19.598,0.96,3.38,0.056,0.559,0.084,0.376,2.082,0.29,10.81,22.974,25.333,0.0,0.07,0.133,0.018,scooter
21.241,3.341,25.027,0.603,2.706,0.075,0.328,0.171,0.617,1.439,0.067,11.449,44.274,19.624,0.0,0.292,0.176,0.029,scooter
16.739,2.672,25.797,0.89,4.729,0.088,0.232,0.081,0.318,2.332,0.312,21.791,75.397,27.175,0.0,0.05,0.119,0.014,scooter
23.89,0.958,33.567,0.81,1.735,0.067,0.4,0.081,0.331,1.629,0.312,8.08,77.37,21.094,0.0,0.079,0.165,0.034,scooter
17.152,1.443,22.179,1.188,2.665,0.106,0.304,0.06,0.381,1.316,0.182,19.18,58.225,16.626,0.0,0.212,0.089,0.048,scooter
29.207,0.64,34.166,0.414,1.881,0.203,0.533,0.131,0.309,1.803,0.074,16.616,24.435,16.253,0.0,0.331,0.158,0.017,scooter
16.962,1.192,24.541,0.903,4.877,0.228,0.432,0.109,0.325,1.418,0.23,24.662,40.688,24.97,0.0,0.095,0.093,0.025,scooter
13.957,1.63,20.34,0.739,5.136,0.137,0.419,0.226,0.528,2.466,0.284,22.107,37.908,17.327,0.0,0.351,0.109,0.004,scooter
30.88,2.554,33.936,0.928,5.959,0.222,0.46,0.141,0.558,1.162,0.25,21.467,74.841,13.246,0.0,0.114,0.192,0.028,scooter
25.808,2.189,36.284,0.829,4.986,0.101,0.295,0.173,0.654,1.791,0.375,8.536,34.0,23.807,0.0,0.133,0.166,0.036,scooter
25.261,2.004,33.629,0.965,3.964,0.163,0.337,0.166,0.392,0.974,0.272,11.885,32.599,31.037,0.0,0.052,0.064,0.02,scooter
17.156,0.782,25.49,0.986,5.886,0.203,0.29,0.244,0.575,1.455,0.282,10.295,67.66,12.7,0.0,0.14,0.125,0.008,scooter
31.291,1.779,38.26,1.078,2.571,0.171,0.348,0.071,0.628,0.995,0.382,12.323,35.127,17.284,0.0,0.14,0.133,0.006,scooter
30.465,3.316,38.583,0.608,5.477,0.171,0.427,0.179,0.553,2.408,0.09,23.167,38.171,28.644,0.0,0.316,0.075,0.027,scooter
16.502,0.728,20.297,1.045,1.908,0.191,0.532,0.072,0.342,2.474,0.355,23.592,48.785,23.053,0.0,0.23,0.052,0.003,scooter
15.391,2.61,20.543,0.525,4.266,0.135,0.315,0.181,0.635,2.189,0.15,15.15,88.066,13.011,0.0,0.271,0.178,0.002,scooter
12.942,1.139,16.875,0.837,2.945,0.138,0.216,0.129,0.46,1.093,0.181,21.309,72.911,25.341,0.0,0.166,0.126,0.026,scooter
27.861,3.364,39.529,0.99,5.411,0.159,0.375,0.199,0.268,2.236,0.352,18.767,41.742,22.259,0.0,0.322,0.101,0.001,scooter
17.003,2.55,27.737,0.519,3.913,0.247,0.528,0.162,0.456,1.138,0.141,13.652,21.27,30.162,0.0,0.209,0.12,0.002,scooter
23.91,2.755,31.037,0.886,3.751,0.209,0.376,0.166,0.252,0.991,0.208,19.611,82.393,17.238,0.0,0.34,0.148,0.014,scooter
16.82,1.322,28.212,0.408,4.699,0.205,0.265,0.154,0.667,0.809,0.158,21.246,89.344,13.7,0.0,0.215,0.198,0.041,scooter
18.709,2.722,24.97,0.927,5.822,0.14,0.204,0.156,0.723,1.221,0.104,19.62,36.759,24.222,0.0,0.192,0.073,0.012,scooter
26.601,0.959,31.309,0.899,4.89,0.111,0.465,0.23,0.74,1.362,0.102,15.888,34.123,20.344,0.0,0.227,0.172,0.045,scooter
21.192,3.077,28.485,0.504,2.821,0.246,0.297,0.094,0.677,0.897,0.392,13.041,65.043,10.861,0.0,0.247,0.125,0.041,scooter
15.784,2.802,22.834,0.866,2.189,0.078,0.469,0.108,0.576,1.537,0.311,22.019,37.764,11.249,0.0,0.373,0.19,0.025,scooter
31.827,1.622,38.299,0.543,5.883,0.087,0.554,0.114,0.286,2.39,0.087,13.954,44.44,20.889,0.0,0.281,0.182,0.037,scooter
12.328,2.233,24.021,0.697,2.216,0.148,0.201,0.139,0.698,0.879,0.216,17.802,76.205,19.69,0.0,0.223,0.088,0.043,scooter
21.374,2.294,29.083,0.732,4.172,0.23,0.444,0.226,0.632,1.51,0.22,18.084,44.466,12.164,0.0,0.23,0.175,0.008,scooter
28.658,2.981,32.013,0.73,5.234,0.189,0.24,0.115,0.61,2.404,0.313,19.429,26.431,22.685,0.0,0.175,0.118,0.027,scooter
14.199,2.528,23.278,0.708,3.938,0.201,0.236,0.188,0.41,1.71,0.214,16.292,68.092,14.043,0.0,0.354,0.101,0.02,scooter
30.857,2.999,42.133,1.195,5.324,0.08,0.337,0.129,0.339,1.49,0.092,19.592,66.648,29.851,0.0,0.283,0.098,0.025,scooter
12.633,3.103,20.177,0.852,2.755,0.186,0.376,0.162,0.497,2.434,0.093,24.624,52.794,13.849,0.0,0.379,0.198,0.018,scooter
15.14,2.155,22.299,0.883,3.958,0.051,0.212,0.15,0.334,1.66,0.341,23.953,73.352,29.683,0.0,0.37,0.191,0.049,scooter
15.652,1.635,23.885,0.598,5.566,0.077,0.395,0.2,0.655,1.417,0.298,23.641,32.554,25.93,0.0,0.159,0.072,0.027,scooter
17.195,1.914,20.803,1.192,5.351,0.067,0.365,0.162,0.447,1.966,0.141,13.221,48.044,18.564,0.0,0.27,0.051,0.005,scooter
31.963,1.352,36.512,0.955,3.073,0.156,0.453,0.116,0.398,1.99,0.397,16.346,80.41,25.122,0.0,0.141,0.116,0.048,scooter
13.884,3.475,21.523,0.441,3.579,0.132,0.259,0.12,0.275,1.379,0.271,14.324,61.682,31.943,0.0,0.062,0.193,0.032,scooter
25.77,0.915,32.233,0.443,5.97,0.145,0.442,0.218,0.272,1.385,0.212,20.746,62.693,29.604,0.0,0.276,0.111,0.001,scooter
15.343,2.116,21.732,0.657,4.084,0.156,0.208,0.153,0.42,1.326,0.351,21.974,70.335,24.229,0.0,0.059,0.175,0.033,scooter
21.71,3.149,33.563,1.02,4.433,0.126,0.226,0.191,0.305,1.353,0.102,22.492,67.598,16.663,0.0,0.076,0.2,0.006,scooter
17.095,0.621,28.758,0.503,3.604,0.057,0.492,0.218,0.708,0.832,0.387,11.448,88.189,13.602,0.0,0.284,0.2,0.01,scooter
12.622,1.646,19.327,0.404,1.794,0.228,0.312,0.184,0.729,1.058,0.279,10.205,71.763,10.127,0.0,0.1,0.161,0.04,scooter
23.641,3.465,28.273,0.586,1.638,0.056,0.28,0.155,0.618,2.373,0.075,13.175,34.694,18.328,0.0,0.369,0.199,0.044,scooter
19.05,3.031,26.399,0.422,5.1,0.1,0.212,0.195,0.497,1.205,0.212,10.134,86.874,31.75,0.0,0.388,0.087,0.031,scooter
22.327,2.029,25.71,0.765,3.68,0.113,0.36,0.187,0.324,1.467,0.142,15.03,50.005,14.027,0.0,0.12,0.177,0.011,scooter
29.318,1.689,32.71,0.517,4.23,0.108,0.325,0.235,0.27,2.359,0.139,13.873,30.458,22.954,0.0,0.131,0.152,0.006,scooter
29.62,2.295,40.18,1.022,2.443,0.24,0.516,0.087,0.606,1.656,0.095,9.039,33.294,24.673,0.0,0.314,0.131,0.008,scooter
21.69,3.368,32.282,0.614,5.222,0.135,0.488,0.085,0.733,2.139,0.3,18.802,63.564,26.932,0.0,0.064,0.193,0.022,scooter
14.98,2.081,20.843,0.688,2.879,0.078,0.563,0.225,0.571,1.083,0.311,9.034,89.547,19.402,0.0,0.185,0.054,0.015,scooter
15.785,0.882,23.968,0.416,3.079,0.191,0.593,0.061,0.252,2.004,0.125,23.561,33.855,11.414,0.0,0.265,0.145,0.048,scooter
29.469,1.397,39.056,0.878,1.69,0.156,0.295,0.095,0.312,2.418,0.305,23.942,62.11,12.891,0.0,0.221,0.116,0.045,scooter
17.47,2.634,28.483,1.085,4.41,0.098,0.56,0.176,0.632,2.113,0.228,15.516,70.706,25.739,0.0,0.365,0.125,0.033,scooter
23.358,3.279,29.606,0.502,3.676,0.247,0.243,0.097,0.469,1.11,0.198,9.051,89.099,21.138,0.0,0.24,0.08,0.014,scooter
21.667,2.196,30.896,0.958,5.89,0.182,0.388,0.069,0.557,0.919,0.054,20.21,46.401,10.193,0.0,0.308,0.066,0.002,scooter
20.576,2.138,24.783,0.961,4.639,0.084,0.482,0.242,0.534,1.154,0.06,14.156,39.561,11.168,0.0,0.182,0.071,0.008,scooter
26.545,2.565,30.346,0.476,5.686,0.088,0.489,0.244,0.293,1.171,0.11,16.631,38.34,25.458,0.0,0.165,0.112,0.048,scooter
23.485,2.336,33.708,0.908,3.123,0.13,0.309,0.106,0.277,2.364,0.283,20.455,22.075,26.448,0.0,0.095,0.18,0.02,scooter
12.646,1.633,21.413,0.859,4.967,0.06,0.318,0.237,0.585,1.577,0.171,10.101,71.482,22.587,0.0,0.24,0.109,0.017,scooter
17.569,2.218,28.198,0.848,4.361,0.172,0.401,0.118,0.666,1.993,0.129,19.872,86.523,16.305,0.0,0.175,0.118,0.011,scooter
27.918,1.084,36.871,0.953,4.04,0.203,0.313,0.114,0.275,2.47,0.325,14.867,79.173,31.755,0.0,0.087,0.146,0.039,scooter
19.668,0.835,28.352,1.067,3.219,0.113,0.281,0.055,0.723,0.932,0.274,9.707,31.515,16.203,0.0,0.336,0.131,0.015,scooter
25.798,3.37,31.773,0.924,5.494,0.227,0.389,0.18,0.601,1.001,0.269,15.605,37.618,11.108,0.0,0.105,0.167,0.027,scooter
17.556,0.77,23.595,0.6,4.158,0.109,0.594,0.094,0.67,0.834,0.062,23.837,84.95,21.949,0.0,0.259,0.121,0.0,scooter
24.234,0.879,30.794,0.745,5.497,0.166,0.331,0.143,0.61,1.399,0.179,10.736,55.596,22.978,0.0,0.4,0.171,0.013,scooter
17.959,1.683,25.867,0.912,4.044,0.106,0.598,0.249,0.653,2.169,0.189,16.748,63.761,20.246,0.0,0.271,0.055,0.027,scooter
17.075,2.928,20.791,0.67,5.066,0.125,0.392,0.063,0.271,2.468,0.282,14.656,22.575,29.822,0.0,0.38,0.132,0.05,scooter
21.488,2.339,31.732,0.54,5.598,0.226,0.548,0.09,0.559,2.426,0.324,14.127,76.439,12.437,0.0,0.35,0.055,0.04,scooter
17.546,2.738,25.082,0.771,3.434,0.052,0.481,0.097,0.324,1.568,0.376,8.151,83.955,27.207,0.0,0.165,0.096,0.048,scooter
17.312,1.486,23.751,1.081,1.619,0.149,0.425,0.16,0.34,2.294,0.336,14.222,32.874,31.359,0.0,0.139,0.058,0.022,scooter
14.654,2.791,23.739,0.45,5.681,0.166,0.412,0.099,0.581,1.167,0.289,23.144,21.752,30.531,0.0,0.376,0.094,0.047,scooter
25.545,0.772,30.006,0.88,5.749,0.097,0.44,0.138,0.651,0.819,0.371,15.972,77.454,29.947,0.0,0.137,0.153,0.045,scooter
21.521,3.266,32.068,1.111,3.391,0.106,0.578,0.162,0.664,2.041,0.205,10.175,77.939,13.9,0.0,0.399,0.176,0.017,scooter
15.488,2.29,19.95,0.668,4.862,0.092,0.277,0.203,0.311,1.193,0.084,18.254,88.856,19.66,0.0,0.231,0.102,0.042,scooter
15.322,2.737,25.813,0.67,5.048,0.225,0.232,0.174,0.477,1.597,0.157,19.797,76.779,23.232,0.0,0.32,0.06,0.015,scooter
27.76,1.972,35.027,0.542,5.137,0.228,0.318,0.076,0.525,2.446,0.223,19.026,45.243,22.831,0.0,0.387,0.08,0.043,scooter
20.096,3.479,29.559,0.662,4.955,0.141,0.418,0.209,0.469,1.284,0.112,11.902,81.833,16.617,0.0,0.175,0.056,0.003,scooter
23.673,1.688,34.159,0.931,3.045,0.189,0.354,0.06,0.414,1.751,0.086,10.033,51.185,17.715,0.0,0.209,0.134,0.03,scooter
21.266,0.521,26.791,0.427,5.48,0.173,0.528,0.212,0.44,1.115,0.3,12.659,56.878,18.25,0.0,0.211,0.196,0.039,scooter
27.566,1.901,33.789,0.996,1.625,0.227,0.417,0.105,0.522,2.459,0.225,19.757,21.905,24.533,0.0,0.329,0.097,0.02,scooter
18.831,2.257,27.436,0.78,2.683,0.248,0.463,0.209,0.659,0.86,0.242,21.995,36.517,11.311,0.0,0.229,0.108,0.009,scooter
17.191,2.279,20.463,1.158,3.313,0.208,0.553,0.098,0.447,2.39,0.165,8.033,33.015,19.154,0.0,0.123,0.178,0.006,scooter
29.287,0.617,32.693,1.181,4.213,0.19,0.387,0.16,0.353,1.745,0.388,15.258,63.776,28.613,0.0,0.234,0.171,0.012,scooter
15.861,3.393,23.031,1.031,2.907,0.245,0.23,0.241,0.424,2.06,0.363,18.468,39.554,10.133,0.0,0.149,0.068,0.032,scooter
17.8,1.683,21.76,0.774,1.545,0.109,0.233,0.098,0.716,1.075,0.234,15.818,25.705,11.605,0.0,0.109,0.061,0.046,scooter
26.258,1.227,31.53,0.899,3.5,0.056,0.302,0.229,0.664,1.96,0.191,9.596,29.09,24.548,0.0,0.249,0.145,0.017,scooter
14.645,3.077,18.062,0.486,3.355,0.169,0.213,0.061,0.264,1.026,0.31,17.596,82.42,25.228,0.0,0.116,0.052,0.018,scooter
13.892,0.539,20.977,0.882,2.102,0.235,0.295,0.213,0.427,2.107,0.233,16.2,82.691,11.497,0.0,0.263,0.135,0.007,scooter
25.896,2.94,33.382,1.016,2.11,0.147,0.473,0.056,0.395,1.866,0.373,9.192,54.105,30.864,0.0,0.236,0.148,0.045,scooter
22.951,2.362,32.789,1.076,2.746,0.129,0.273,0.248,0.68,2.017,0.313,15.203,88.847,20.083,0.0,0.189,0.16,0.009,scooter
25.442,1.295,32.207,0.603,3.038,0.249,0.485,0.222,0.676,1.134,0.353,17.669,50.648,30.526,0.0,0.204,0.165,0.006,scooter
24.519,2.544,35.308,0.726,5.429,0.159,0.247,0.071,0.641,0.834,0.063,21.258,55.56,24.64,0.0,0.166,0.194,0.026,scooter
13.213,3.026,21.952,0.805,1.635,0.189,0.34,0.07,0.602,2.473,0.271,9.855,27.659,26.579,0.0,0.075,0.163,0.048,scooter
18.705,3.215,23.033,0.783,5.813,0.121,0.591,0.097,0.56,2.383,0.393,19.59,26.632,23.154,0.0,0.299,0.136,0.03,scooter
31.978,3.343,41.837,0.496,4.086,0.231,0.204,0.148,0.576,1.731,0.21,21.12,76.619,25.285,0.0,0.075,0.12,0.025,scooter
12.085,2.042,20.812,0.847,2.909,0.088,0.331,0.087,0.537,1.085,0.338,17.659,22.755,24.794,0.0,0.17,0.108,0.037,scooter
18.02,1.009,22.685,0.775,5.206,0.113,0.451,0.197,0.668,1.847,0.287,11.602,34.824,27.194,0.0,0.17,0.137,0.042,scooter
18.243,2.285,22.221,0.943,3.766,0.159,0.312,0.103,0.308,1.072,0.33,18.672,36.451,13.893,0.0,0.304,0.116,0.026,scooter
13.759,0.632,18.08,0.641,2.269,0.141,0.283,0.131,0.654,2.2,0.268,14.696,62.463,27.8,0.0,0.301,0.123,0.029,scooter
20.64,1.244,29.118,0.587,3.861,0.14,0.532,0.197,0.521,1.293,0.307,18.758,66.245,29.115,0.0,0.12,0.162,0.019,scooter
28.855,1.584,32.29,0.463,4.598,0.096,0.224,0.135,0.295,2.273,0.125,17.894,59.679,22.234,0.0,0.336,0.19,0.013,scooter
14.254,1.894,24.348,0.44,3.482,0.058,0.397,0.193,0.626,1.735,0.275,22.531,40.455,10.446,0.0,0.168,0.136,0.016,scooter
23.751,1.484,28.982,0.649,2.024,0.18,0.221,0.169,0.658,2.314,0.37,22.749,68.556,27.36,0.0,0.141,0.174,0.011,scooter
24.583,2.246,31.465,0.81,5.783,0.063,0.575,0.214,0.256,1.3,0.232,12.448,39.804,11.892,0.0,0.13,0.183,0.017,scooter
14.396,3.442,22.352,0.434,5.588,0.107,0.562,0.086,0.608,1.623,0.064,9.164,20.874,28.374,0.0,0.274,0.133,0.017,scooter
23.336,1.014,32.132,0.764,5.322,0.133,0.224,0.172,0.371,2.419,0.171,20.238,52.044,14.31,0.0,0.384,0.103,0.002,scooter
31.574,1.853,35.409,0.95,2.021,0.111,0.213,0.103,0.427,1.325,0.149,10.308,24.263,10.755,0.0,0.08,0.095,0.039,scooter
14.642,3.4,21.992,0.554,3.562,0.094,0.37,0.066,0.266,1.763,0.059,19.268,84.713,13.574,0.0,0.094,0.084,0.002,scooter
20.777,2.272,31.729,0.957,2.523,0.247,0.232,0.143,0.446,2.428,0.146,9.571,82.68,24.583,0.0,0.063,0.094,0.038,scooter
26.182,3.254,38.09,0.693,4.506,0.055,0.284,0.166,0.616,1.21,0.176,24.787,48.814,16.563,0.0,0.342,0.081,0.015,scooter
17.493,1.946,21.263,1.164,2.355,0.187,0.464,0.128,0.271,1.956,0.359,23.067,20.223,17.178,0.0,0.334,0.164,0.005,scooter
16.225,2.671,20.619,0.498,2.226,0.202,0.449,0.208,0.655,2.159,0.355,10.353,32.461,16.715,0.0,0.164,0.074,0.019,scooter
19.142,2.699,23.738,0.648,3.226,0.056,0.231,0.173,0.631,1.192,0.307,18.987,82.077,12.434,0.0,0.302,0.181,0.004,scooter
18.554,0.785,25.172,0.918,1.869,0.107,0.304,0.153,0.612,2.482,0.295,12.882,83.876,11.423,0.0,0.103,0.192,0.024,scooter
17.712,1.15,26.614,0.901,5.486,0.194,0.502,0.15,0.622,2.317,0.191,14.623,50.221,23.444,0.0,0.333,0.136,0.024,scooter
17.247,2.584,23.835,0.607,4.616,0.197,0.443,0.233,0.519,1.17,0.289,14.792,49.362,15.942,0.0,0.108,0.133,0.048,scooter
21.321,1.629,26.397,1.151,5.15,0.173,0.215,0.093,0.296,1.88,0.297,15.022,54.121,17.179,0.0,0.325,0.082,0.006,scooter
28.091,1.769,34.352,0.698,4.682,0.143,0.532,0.065,0.623,1.724,0.28,16.625,69.511,18.097,0.0,0.378,0.119,0.033,scooter
30.992,1.979,39.512,1.176,4.814,0.134,0.592,0.235,0.665,0.853,0.066,19.105,22.696,17.708,0.0,0.278,0.091,0.018,scooter
19.992,1.748,23.85,0.632,2.725,0.101,0.369,0.166,0.663,1.053,0.162,11.566,29.527,27.691,0.0,0.089,0.195,0.031,scooter
24.622,3.432,34.223,0.677,4.987,0.154,0.479,0.113,0.693,2.165,0.391,20.154,48.194,29.119,0.0,0.086,0.091,0.011,scooter
24.809,0.677,36.12,0.856,4.496,0.134,0.203,0.243,0.48,2.078,0.264,18.476,20.288,19.844,0.0,0.116,0.127,0.032,scooter
28.709,2.459,36.763,0.631,5.421,0.235,0.239,0.22,0.362,2.051,0.159,12.331,42.337,15.598,0.0,0.26,0.075,0.014,scooter
14.635,0.866,24.008,0.452,4.433,0.089,0.513,0.082,0.469,2.447,0.231,21.537,76.768,11.081,0.0,0.082,0.101,0.021,scooter
17.264,2.186,28.424,0.524,5.969,0.144,0.231,0.137,0.63,1.145,0.166,19.534,28.96,29.251,0.0,0.143,0.144,0.022,scooter
15.866,2.842,25.915,1.061,2.971,0.208,0.237,0.159,0.698,2.331,0.204,23.576,74.142,27.953,0.0,0.107,0.171,0.0,scooter
26.931,1.198,34.965,1.082,1.639,0.144,0.516,0.161,0.421,1.225,0.275,18.943,66.572,30.344,0.0,0.256,0.149,0.036,scooter
19.844,2.083,25.108,0.994,4.349,0.083,0.407,0.127,0.649,0.84,0.276,18.736,78.218,18.915,0.0,0.399,0.094,0.04,scooter
20.779,1.937,27.93,1.172,5.355,0.073,0.52,0.222,0.618,1.998,0.096,18.734,52.136,31.745,0.0,0.154,0.116,0.009,scooter
12.489,1.653,18.402,1.1,3.151,0.05,0.399,0.213,0.472,1.627,0.382,23.143,64.14,30.177,0.0,0.326,0.161,0.018,scooter
13.45,2.642,22.022,1.127,3.002,0.21,0.323,0.102,0.337,1.852,0.144,9.371,27.764,11.949,0.0,0.301,0.086,0.038,scooter
18.789,1.866,29.059,0.508,5.504,0.216,0.548,0.18,0.568,2.312,0.339,18.942,20.966,24.286,0.0,0.179,0.076,0.027,scooter
30.944,2.876,41.057,0.746,1.891,0.127,0.539,0.079,0.576,1.814,0.172,18.633,24.712,27.016,0.0,0.138,0.091,0.046,scooter
22.598,3.181,27.706,1.194,3.71,0.055,0.302,0.196,0.547,1.76,0.288,19.744,42.0,18.704,0.0,0.15,0.092,0.008,scooter
25.248,1.376,29.35,1.092,3.308,0.127,0.544,0.096,0.561,1.712,0.133,9.15,84.548,27.644,0.0,0.156,0.068,0.015,scooter
31.927,1.939,37.931,0.574,4.215,0.144,0.526,0.214,0.695,2.078,0.095,23.584,52.755,22.194,0.0,0.393,0.178,0.008,scooter
30.046,2.77,34.597,0.971,1.61,0.13,0.339,0.243,0.477,2.383,0.258,14.401,35.519,27.326,0.0,0.396,0.192,0.047,scooter
17.266,3.163,22.597,1.173,2.428,0.101,0.201,0.124,0.256,0.836,0.189,24.137,87.564,26.95,0.0,0.143,0.13,0.015,scooter
12.123,3.129,20.694,0.701,4.287,0.064,0.251,0.063,0.723,2.253,0.237,18.845,89.3,12.054,0.0,0.201,0.125,0.049,scooter
12.224,2.567,17.18,1.132,1.872,0.151,0.341,0.22,0.389,2.1,0.215,8.303,83.615,31.71,0.0,0.337,0.165,0.038,scooter
20.973,3.387,32.451,0.89,1.806,0.177,0.436,0.152,0.704,1.05,0.267,21.988,29.34,25.309,0.0,0.117,0.148,0.037,scooter
12.948,1.331,22.507,0.57,2.561,0.187,0.388,0.227,0.479,1.967,0.086,19.801,65.651,15.98,0.0,0.21,0.164,0.009,scooter
27.257,3.11,30.735,1.101,3.716,0.147,0.563,0.111,0.625,1.162,0.21,23.028,72.76,16.62,0.0,0.36,0.115,0.022,scooter
15.801,2.447,22.565,0.506,5.522,0.195,0.491,0.124,0.384,1.476,0.199,8.778,55.434,20.395,0.0,0.083,0.143,0.026,scooter
27.215,2.888,34.603,0.656,4.581,0.136,0.382,0.148,0.561,2.26,0.234,18.917,88.602,24.282,0.0,0.268,0.194,0.003,scooter
22.935,0.885,34.763,0.538,1.895,0.053,0.492,0.167,0.256,2.184,0.178,24.552,85.785,23.076,0.0,0.085,0.058,0.028,scooter
16.8,2.462,28.787,0.572,5.056,0.158,0.587,0.157,0.554,1.466,0.118,11.192,73.325,19.219,0.0,0.13,0.072,0.038,scooter
30.79,2.038,36.891,1.062,3.272,0.244,0.361,0.184,0.482,2.054,0.273,12.26,82.513,16.909,0.0,0.285,0.185,0.015,scooter
16.913,3.245,28.854,0.885,4.523,0.196,0.564,0.114,0.557,1.647,0.11,20.299,41.807,15.744,0.0,0.202,0.182,0.015,scooter
13.886,2.902,18.369,0.796,5.301,0.052,0.284,0.159,0.662,2.042,0.36,12.845,47.497,29.918,0.0,0.058,0.177,0.002,scooter
21.478,1.824,26.969,1.172,2.168,0.194,0.592,0.197,0.736,2.154,0.363,13.906,59.062,10.736,0.0,0.232,0.084,0.006,scooter
31.852,1.584,36.677,0.497,3.639,0.156,0.525,0.172,0.421,1.564,0.074,24.969,43.898,20.67,0.0,0.35,0.142,0.03,scooter
19.71,1.676,29.563,0.964,5.041,0.187,0.286,0.132,0.354,1.473,0.132,19.342,67.232,26.227,0.0,0.356,0.183,0.003,scooter
14.904,2.22,21.473,0.496,3.474,0.152,0.458,0.201,0.465,1.538,0.233,10.84,21.528,23.901,0.0,0.313,0.192,0.016,scooter
28.265,2.777,34.58,0.729,4.76,0.206,0.309,0.124,0.66,1.944,0.228,18.547,82.28,13.722,0.0,0.321,0.134,0.012,scooter
20.12,1.587,28.496,1.193,2.813,0.063,0.262,0.236,0.646,1.431,0.054,11.581,24.864,19.694,0.0,0.304,0.062,0.035,scooter
29.065,0.825,40.531,0.851,2.584,0.208,0.443,0.12,0.348,1.91,0.218,13.51,50.131,17.672,0.0,0.245,0.165,0.031,scooter
26.66,3.263,37.569,0.681,2.419,0.146,0.214,0.179,0.554,1.102,0.382,17.503,54.566,19.13,0.0,0.243,0.087,0.037,scooter
